timestamp,thermal_opening,blackout_opening,co2_Air,rh_Air,T_Air,par,humidity_deficit,lee_vent,wind_vent,net_radiation__ridder,T_Canopy__ridder,transpiration__ridder,rh_Air__sigrow,T_Air__sigrow,par__sigrow,stomata_conductivity__sigrow
2022-05-11 06:30:00,40.1,0.2,447,80.1,17.6,16,2.98,3.2,0,,,,78.6,18.11,16,0.005
2022-05-11 06:45:00,40.1,0.2,533,81.9,17.7,33,2.72,3.2,0,0.1,17.3,25.4,80.9,17.84,31,0.01
2022-05-11 07:00:00,40.1,0.2,603,82.7,17.8,45,2.62,3.2,0,66.8,20.9,79.3,81.9,17.8,42,0.0225
2022-05-11 07:15:00,37,0.2,650,79.7,19.7,298,3.44,3.2,0,,,,87.1,18.49,289,0.245
2022-05-11 07:30:00,0.1,0.2,686,72,21.3,431,5.21,3.2,0,75.6,21.7,102,83.5,20.18,348,0.225
2022-05-11 07:45:00,0.1,0.2,726,71.6,22.3,210,5.6,3.2,0,70.2,22.5,91.3,78.9,22.46,228,0.215
2022-05-11 08:00:00,9.9,0.2,758,69.5,22.6,119,6.12,3.2,0,,,,74.6,22.76,112,0.0775
2022-05-11 08:15:00,1,0.2,771,70.2,22.3,127,5.88,3.2,0,34.8,22,74.6,75.1,22.72,125,0.0775
2022-05-11 08:30:00,0.1,0.2,796,70.5,22.4,182,5.85,3.2,0,48.5,22.4,77,77.5,22.8,174,0.1
2022-05-11 08:45:00,0.1,0.2,821,69.8,22.9,189,6.16,3.2,0,,,,76.6,23.15,182,0.0975
2022-05-11 09:00:00,0.1,0.2,789,68.6,23.7,422,6.71,9.2,4.2,90.8,24,115.6,,,,
2022-05-11 09:15:00,0.1,0.2,664,65.9,23.2,262,7.08,10.2,5.2,91.6,23.5,114.4,74.6,24.15,228,0.1325
2022-05-11 09:30:00,29.8,0.2,540,61.7,23.5,178,8.09,20.7,10.2,,,,69,25.05,195,0.0825
2022-05-11 09:45:00,69.8,0.2,483,62.5,24.3,238,8.29,21.7,9.8,142.7,26.5,111.4,70.4,25.22,452,0.18
2022-05-11 10:00:00,69.8,0.2,465,63.5,23.8,654,7.84,7.3,4,153.1,27.1,120.5,60.2,25.64,232,0.085
2022-05-11 10:15:00,69.8,0.2,450,65.3,24,534,7.54,12.7,6.7,,,,64.7,25.77,258,0.105
2022-05-11 10:30:00,69.8,0.2,434,62.5,24.4,293,8.34,13.3,7.2,184.9,29,150,57.6,25.38,244,0.08
2022-05-11 10:45:00,69.8,50,450,61.5,25.3,94,9,29.4,16.5,186.3,29.1,150.8,65.7,25.94,179,0.0975
2022-05-11 11:00:00,69.8,44.2,444,60.8,24.9,255,8.96,34.2,18.8,,,,70,26.08,201,0.11
2022-05-11 11:15:00,69.8,50,441,62.4,25.5,293,8.89,34.2,18.8,229.9,31.6,193.5,64.2,26.17,232,0.11
2022-05-11 11:30:00,69.8,41.1,440,59.6,26,97,9.82,38.4,20.9,230.6,31,193.2,62.2,26.98,265,0.0725
2022-05-11 11:45:00,69.8,60,432,61.2,25.4,168,9.12,38.4,21.1,,,,66.7,26.72,179,0.1025
2022-05-11 12:00:00,69.8,60,424,60.7,25.9,151,9.5,38.4,21.1,36,26.6,47.8,70.8,26.93,180,0.1175
2022-05-11 12:15:00,69.8,50.1,421,57.7,25.5,170,10,38.4,22.3,39.2,26.4,47.3,69.5,27.02,227,0.12
2022-05-11 12:30:00,69.8,50.1,419,58.6,25.9,165,10.01,38.4,22.3,,,,63.7,27.06,330,0.1125
2022-05-11 12:45:00,69.8,50.1,421,58.3,26.4,170,10.37,44.2,26.4,39.5,27.2,52.3,66.7,27.83,434,0.1725
2022-05-11 13:00:00,69.8,60,412,58,26.7,155,10.62,44.4,30.7,40,27.4,52.7,61.2,28.99,472,0.135
2022-05-11 13:15:00,69.8,60,382,58.6,26.9,158,10.58,49.6,30.7,,,,61.7,28.79,484,0.135
2022-05-11 13:30:00,69.8,60,371,60.6,27,169,10.13,49.6,30.7,38.9,27.7,54.7,,,,
2022-05-11 13:45:00,69.8,60,373,59.8,27,182,10.33,49.6,30.7,38.6,27.7,54.6,60.2,29.48,459,0.09
2022-05-11 14:00:00,69.8,60,374,60.2,27.1,235,10.29,49.6,30.7,,,,61.2,29.26,389,0.085
2022-05-11 14:15:00,69.8,60,372,61.2,27.4,452,10.2,49.6,34.2,38.2,28.1,56.5,,,,
2022-05-11 14:30:00,69.8,60,374,62.2,27.7,469,10.1,49.6,42.1,37,28.4,56.3,62.7,29.52,231,0.0675
2022-05-11 14:45:00,69.8,60,376,63.7,27.6,488,9.65,49.6,42.1,,,,60.7,29.4,208,0.0525
2022-05-11 15:00:00,69.8,60,373,63.1,27.9,200,9.97,49.6,42.1,34.4,28.4,56.4,61.2,29.43,226,0.0725
2022-05-11 15:15:00,69.8,60,375,64.4,27.6,146,9.46,49.6,42.1,29.6,27.9,53.5,61.7,29.35,276,0.06
2022-05-11 15:30:00,69.8,60,377,62.7,26.7,191,9.43,49.6,42.1,,,,67.7,28.75,262,0.0875
2022-05-11 15:45:00,69.8,60,376,63.6,26.1,168,8.9,49.6,39.9,19.8,26.2,44.6,67.7,28.44,175,0.0875
2022-05-11 16:00:00,69.8,60,374,62.7,25.8,201,8.97,49.6,28.9,14.3,25.8,41.5,68.2,28.01,159,0.085
2022-05-11 16:15:00,60,50.1,376,62.9,26.2,244,9.12,49.6,31.2,,,,62.7,28.01,267,0.085
2022-05-11 16:30:00,60,50.1,376,62.2,26.5,164,9.45,49.6,31.2,15.4,26.4,45,62.2,28.01,309,0.07
2022-05-11 16:45:00,69.8,60,377,62.4,25.4,147,8.84,49.6,28.7,11.6,25.5,40.3,66.3,27.71,149,0.0775
2022-05-11 17:00:00,40,50.1,381,61.9,24.5,112,8.52,44,20.8,,,,62.7,27.07,127,0.0525
2022-05-11 17:15:00,40,50.1,380,59.5,24.3,127,8.95,33.7,15.9,3.7,24,34.8,,,,
2022-05-11 17:30:00,20,44.2,396,57.4,24,125,9.25,23.8,13.1,96.7,24.3,125.7,62.7,25.9,211,0.0575
2022-05-11 17:45:00,10.1,0.2,426,58.8,23.7,148,8.8,11.5,6.5,,,,59.2,25.22,190,0.045
2022-05-11 18:00:00,4.1,0.2,451,59.8,23.9,90,8.68,8.8,4.9,19.8,22.8,77.2,62.2,24.96,97,0.035
2022-05-11 18:15:00,0.1,0.2,484,61.5,23.4,71,8.09,6.9,3.1,4.6,22.7,60.8,60.7,24.75,67,0.0325
2022-05-11 18:30:00,0.1,0.2,523,64.1,23.5,117,7.58,6.1,3.1,,,,72.7,24.15,118,0.0525
2022-05-11 18:45:00,0.1,0.2,534,63.1,23.3,71,7.71,3.2,0,7.7,22.6,65.6,64.7,24.15,91,0.03
2022-05-11 19:00:00,0.1,0.2,567,64.6,23.1,87,7.31,3.2,0,3.3,22.5,63.9,71.3,23.72,108,0.0375
2022-05-11 19:15:00,0.1,0.2,602,64.9,23.2,67,7.29,3.2,2.2,,,,65.6,23.8,72,0.035
2022-05-11 19:30:00,0.1,0.2,636,66.1,22.9,43,6.92,3.2,0,-9.7,21.8,50.6,65.6,23.5,47,0.0225
2022-05-11 19:45:00,0.1,0.2,687,67.6,22.8,20,6.57,3.2,0,-15.9,21.8,43.7,67.5,23.2,20,0.01
2022-05-11 20:00:00,0.1,0.2,721,69.7,22.4,22,6.01,3.2,0,,,,68,22.85,23,0.0175
2022-05-11 20:15:00,0.1,0.2,753,70.9,22.1,26,5.67,3.2,0,-9.4,21.3,45.5,69.4,22.5,27,0.02
2022-05-11 20:30:00,0.1,0.2,783,72.3,21.8,5,5.31,3.2,0,-19.7,20.6,37,70.3,22.2,7,0.0175
2022-05-11 20:45:00,0.1,0.2,816,74.7,20.9,16,4.6,3.2,0,,,,71.2,21.95,7,0.0075
2022-05-11 21:00:00,0.1,0.2,856,76.5,20.2,1,4.1,0,0,-18.3,19.5,23.7,72.6,21.3,5,0.0025
2022-05-11 21:15:00,39.9,0.2,867,77.5,19.6,1,3.79,3.2,0,-17.6,18.6,30.2,73.5,20.7,2,0
2022-05-11 21:30:00,39.9,0.2,782,79,18.8,0,3.37,9.1,0,,,,74.5,19.92,0,0
2022-05-11 21:45:00,39.9,0.2,715,79.9,18.3,0,3.14,9.6,0,-15.3,17.7,23.7,74.9,19.45,0,0
2022-05-11 22:00:00,39.9,0.2,713,80.7,18.3,0,3.01,4.5,0,-15.3,17.6,20.9,76.3,18.93,0,0
2022-05-11 22:15:00,39.9,0.2,679,81.5,18.1,0,2.85,4.2,0,,,,78.1,18.58,0,0
2022-05-11 22:30:00,39.9,0.2,664,82.4,18.2,0,2.73,0,0,-15.7,17.6,20.9,80,18.32,0,0.0025
2022-05-11 22:45:00,99.8,99.9,659,82,18.9,0,2.91,9.6,0,-7.5,18.5,11.9,78.6,18.19,0,0.01
2022-05-11 23:00:00,99.8,99.9,642,82.1,19.2,0,2.94,12.2,0,,,,80.9,18.28,0,0.0025
2022-05-11 23:15:00,99.8,99.9,632,83.9,19.2,0,2.65,17.2,3.2,-8.4,18.8,13.6,84.3,18.45,0,0.015
2022-05-11 23:30:00,99.8,99.9,614,84.5,19.1,0,2.53,17.7,9.4,-8.3,18.6,13.1,83.3,18.49,0,0.0075
2022-05-11 23:45:00,99.8,99.9,598,85.2,19,0,2.4,18.9,9.4,,,,84.3,18.54,0,0.0125
2022-05-12 00:00:00,99.8,99.9,589,85.9,19,0,2.29,19.4,9.4,-9,18.6,13.9,,,,
2022-05-12 00:15:00,99.8,99.9,579,86.6,19,0,2.18,20.2,9.4,-10.5,18.4,15.1,,,,
2022-05-12 00:30:00,99.8,99.9,567,87.3,18.8,0,2.04,20.9,10,,,,,,,
2022-05-12 00:45:00,99.8,99.9,557,88,18.6,0,1.9,21.8,10,-10.6,18.1,14.7,,,,
2022-05-12 01:00:00,99.8,99.9,551,88.6,18.5,0,1.8,22.1,10,-10.7,18,14.4,,,,
2022-05-12 01:15:00,99.8,99.9,541,88.6,18.5,0,1.8,18.9,7.5,,,,,,,
2022-05-12 01:30:00,99.8,99.9,533,89,18.3,0,1.71,19.2,7.5,-10.9,17.8,14.3,,,,
2022-05-12 01:45:00,99.8,99.9,530,89.3,18.1,0,1.65,13.6,3.2,-10.9,17.6,14.2,,,,
2022-05-12 02:00:00,99.8,99.9,524,89.6,18.1,0,1.6,7.2,0,,,,,,,
2022-05-12 02:15:00,99.8,99.9,516,89.9,17.8,0,1.53,6.9,0,-10.8,17.3,13.6,,,,
2022-05-12 02:30:00,99.8,99.9,516,90.1,17.7,0,1.49,7.4,0,-10.9,17.3,13.4,,,,
2022-05-12 02:45:00,99.8,99.9,513,90.3,17.6,0,1.45,8.5,0,,,,,,,
2022-05-12 03:00:00,99.8,99.9,505,90.5,17.4,0,1.4,9.6,0,-10.1,17,12.2,,,,
2022-05-12 03:15:00,99.8,99.9,507,90.6,17.3,0,1.38,9.6,0,-10.8,16.9,12.9,,,,
2022-05-12 03:30:00,99.8,99.9,503,90.7,17.2,0,1.36,9.6,0,,,,,,,
2022-05-12 03:45:00,99.8,99.9,500,90.8,17.1,0,1.33,9.6,0,-10.6,16.7,12.4,,,,
2022-05-12 04:00:00,99.8,99.9,481,91.2,17.9,270,1.34,9.6,0,49,22.7,58.5,,,,
2022-05-12 04:15:00,99.8,99.9,478,88.9,18.9,269,1.79,31.1,10.6,,,,,,,
2022-05-12 04:30:00,99.8,99.9,467,85.7,19.5,0,2.39,39.5,20.7,-13.2,18.9,19.3,,,,
2022-05-12 04:45:00,99.8,99.9,477,85.6,18.8,0,2.31,30.7,17.7,-11.9,18,16.1,,,,
2022-05-12 05:00:00,99.8,99.9,471,87.8,18.1,0,1.88,12.4,6.3,,,,,,,
2022-05-12 05:15:00,99.8,99.9,468,88.9,17.7,0,1.67,7,0,-11.2,17.2,14,,,,
2022-05-12 05:30:00,99.8,99.9,472,89.8,17.4,0,1.51,8.2,0,-11,16.9,13.1,,,,
2022-05-12 05:45:00,99.8,99.9,546,90.3,17.2,0,1.41,9.6,0,,,,,,,
2022-05-12 06:00:00,99.8,99.9,622,90.6,17,0,1.35,9.6,0,-10.2,16.6,12.2,,,,
2022-05-12 06:15:00,80,91.2,676,89.9,15.7,7,1.35,3.2,0,-5.5,15.5,13.8,,,,
2022-05-12 06:30:00,80,0.2,754,87.3,16.3,28,1.76,0,0,,,,,,,
2022-05-12 06:45:00,80,0.2,829,83,17,44,2.45,0,0,6.3,17,18.2,,,,
2022-05-12 07:00:00,80,0.2,893,79.8,18.1,64,3.11,0,0,77.5,23.6,84.5,,,,
2022-05-12 07:15:00,74,0.2,953,75.8,19.7,394,4.1,2.6,0,,,,,,,
2022-05-12 07:30:00,0.1,0.2,971,71.1,20.9,173,5.25,2.6,0,30.8,20.6,61.3,,,,
2022-05-12 07:45:00,0.1,0.2,971,71.4,21.4,421,5.35,2.6,0,119.4,23,148.4,,,,
2022-05-12 08:00:00,0.1,0.2,947,69.9,23.4,280,6.32,9.1,4.6,,,,,,,
2022-05-12 08:15:00,9.9,0.2,897,71.9,23.5,333,5.93,11.1,2.7,85.6,23.8,117.5,,,,
2022-05-12 08:30:00,9.9,0.2,786,67.4,23.3,329,6.81,14.8,5.1,104,23.7,131.7,,,,
2022-05-12 08:45:00,9.9,0.2,733,67.3,23.9,453,7.06,18.7,10.8,,,,,,,
2022-05-12 09:00:00,9.9,0.2,644,69,23.5,466,6.55,15.2,8.2,137.8,24.1,171.7,,,,
2022-05-12 09:15:00,29.9,0.2,547,67.2,24,169,7.12,15.2,8.1,169.1,24.9,199.4,,,,
2022-05-12 09:30:00,39.9,0.2,502,64.1,23.7,171,7.67,25.5,11.5,,,,,,,
2022-05-12 09:45:00,59.8,0.2,474,63.6,23.9,193,7.86,24.6,13.7,141.4,26.1,111.8,,,,
2022-05-12 10:00:00,69.8,0.2,458,62.6,24.2,647,8.22,24.6,13.5,158,27.3,127.8,,,,
2022-05-12 10:15:00,69.8,0.2,454,59.7,24.4,325,8.96,29.5,18.6,,,,,,,
2022-05-12 10:30:00,69.8,0.2,443,58.1,24.5,278,9.37,29.5,18.6,182.1,28.4,152.2,,,,
2022-05-12 10:45:00,69.8,0.2,430,58.4,24.7,298,9.41,29.5,15.1,205.6,29.8,175.3,,,,
2022-05-12 11:00:00,69.8,0.2,431,57.6,24.7,299,9.59,37.6,17.1,,,,,,,
2022-05-12 11:15:00,69.8,0.2,430,53.1,25.1,283,10.84,45.7,24.2,203,29.8,174.1,,,,
2022-05-12 11:30:00,69.8,50,436,61.3,25,198,8.9,47.3,24.2,235.8,31.5,207.1,,,,
2022-05-12 11:45:00,69.8,50,412,60.6,25.7,200,9.42,62.2,37.5,,,,,,,
2022-05-12 12:00:00,69.8,60,393,62.7,26,148,9.07,62.2,33.6,38.8,26.9,50.3,,,,
2022-05-12 12:15:00,69.8,50.2,380,61.2,26.7,205,9.81,54,36.8,42.1,27.5,55.6,,,,
2022-05-12 12:30:00,69.8,50.2,373,62.4,26.7,178,9.51,54,37.4,,,,,,,
2022-05-12 12:45:00,69.8,60,376,60.2,27.2,183,10.34,54,51.1,44.8,28.3,60,,,,
2022-05-12 13:00:00,69.8,60,375,57.6,26.9,198,10.84,50.2,44.7,45.5,28.2,59.9,,,,
2022-05-12 13:15:00,69.8,60,375,57,26.2,201,10.57,50.2,39.6,,,,,,,
2022-05-12 13:30:00,69.8,60,374,58,26.7,209,10.62,50.2,39.6,41.1,27.6,55.7,86.1,18.54,0,0.4625
2022-05-12 13:45:00,69.8,60,376,59.1,25.6,216,9.73,50.2,39.6,37.6,26.4,49.2,56.6,28.05,533,0.0975
2022-05-12 14:00:00,69.8,60,375,60.8,26.3,294,9.69,50.2,39.6,,,,62.7,28.09,453,0.1125
2022-05-12 14:15:00,69.8,60,376,57.6,27.2,536,11.02,50.2,44.5,41.3,28.1,58.7,59.1,28.75,357,0.09
2022-05-12 14:30:00,69.8,60,379,57.8,26.4,115,10.49,50.2,40.1,37.5,27.1,54.4,56.1,28.44,234,0.0675
2022-05-12 14:45:00,69.8,60,373,56.1,27.3,451,11.48,50.2,40.1,,,,56.1,28.39,227,0.0575
2022-05-12 15:00:00,69.8,60,376,59.3,26.5,286,10.18,50.2,40.1,36.8,27.2,53.5,61.7,28.66,124,0.065
2022-05-12 15:15:00,69.8,60,379,58.4,26.4,71,10.35,50.2,33.4,33.2,26.1,48.3,57.6,28.05,218,0.055
2022-05-12 15:30:00,69.8,60,381,55.5,26.5,219,11.13,50.2,30,,,,56.1,27.75,183,0.055
2022-05-12 15:45:00,69.8,60,374,51.4,26.9,176,12.42,50.2,30,27.4,27.2,54.7,56.1,28,185,0.055
2022-05-12 16:00:00,69.8,60,380,51.4,27,156,12.49,50.2,30,24.3,27.2,54.3,53,28.09,162,0.0425
2022-05-12 16:15:00,69.8,60,381,50.7,27.2,144,12.82,50.2,36.5,,,,56.5,28.49,164,0.065
2022-05-12 16:30:00,69.8,60,381,51.1,27,137,12.57,50.2,36.5,19.1,26.9,52.6,52.5,28.75,185,0.05
2022-05-12 16:45:00,69.8,60,380,56.5,27,132,11.18,50.2,36.5,17.5,26.6,50.6,54.1,28.88,192,0.045
2022-05-12 17:00:00,69.8,60,380,55,26.4,137,11.19,50.2,36.5,,,,51.5,29.09,188,0.045
2022-05-12 17:15:00,69.8,60,379,56.7,25.9,191,10.47,50.2,34.6,13,25.7,45.4,51,28.79,168,0.0425
2022-05-12 17:30:00,69.8,60,382,57.3,25.5,166,10.1,50.2,31.2,8.9,25.4,42.7,58.6,28.01,145,0.0575
2022-05-12 17:45:00,69.8,60,386,55.8,25.1,140,10.22,44.4,24.1,,,,59.1,27.49,140,0.06
2022-05-12 18:00:00,69.8,50.1,382,58.3,25,130,9.59,39.5,22.3,4.4,24.7,37.4,60.2,26.84,134,0.055
2022-05-12 18:15:00,60,50.1,409,56.9,24.7,119,9.74,39.5,18.4,96.5,24.6,133.6,60.7,26.33,115,0.0525
2022-05-12 18:30:00,40,41.1,411,57.2,24.2,140,9.41,18.6,9.9,,,,62.7,25.99,233,0.06
2022-05-12 18:45:00,30,0.2,409,54.9,23.7,116,9.64,14.7,8,68.4,23.9,103,,,,
2022-05-12 19:00:00,30,0.2,446,56.6,23.9,100,9.38,13.5,6.5,42.2,22.9,106.4,56.6,25.11,120,0.075
2022-05-12 19:15:00,20,0.2,470,58.4,23.4,126,8.74,9.4,4.9,,,,60.2,25,120,0.09
2022-05-12 19:30:00,10.1,0.2,498,60.6,23.5,74,8.32,3.7,2.1,12.4,21,82.6,58.7,25.05,87,0.035
2022-05-12 19:45:00,10.1,0.2,532,59.5,23,55,8.31,3.3,0,35.6,22.1,100.4,59.2,24.57,68,0.0275
2022-05-12 20:00:00,7.1,0.2,591,61.7,23.4,45,8.04,3.2,2.2,,,,61.7,24.15,53,0.0325
2022-05-12 20:15:00,0.1,0.2,626,63.6,22.8,37,7.39,3.2,0,8.8,20.9,75.4,62.7,23.63,43,0.0275
2022-05-12 20:30:00,0.1,0.2,683,65.8,22.5,26,6.82,3.2,0,-1.7,20.5,65.5,66.1,23.24,33,0.02
2022-05-12 20:45:00,0.1,0.2,745,68.8,21.8,18,5.98,3.2,0,,,,66.6,22.76,24,0.02
2022-05-12 21:00:00,0.1,0.2,772,70.3,20.9,13,5.4,5.7,2.4,-27.5,19,43.8,67.5,22.25,16,0.0125
2022-05-12 21:15:00,39.9,0.2,737,69.3,20.1,5,5.33,11.8,6.1,-30.9,18.7,41.4,66.5,21.47,8,0.0175
2022-05-12 21:30:00,39.9,0.2,667,66,19.2,0,5.6,18.4,9.7,,,,62.7,20.66,2,0.015
2022-05-12 21:45:00,39.9,0.2,600,64.2,18.4,0,5.62,17.6,8.8,-27.6,17.4,33.9,61.3,19.72,0,0.01
2022-05-12 22:00:00,39.9,0.2,621,65.6,18.1,0,5.31,8.2,4.6,-28,17.2,32.9,65.2,18.93,0,0.0125
2022-05-12 22:15:00,39.9,0.2,621,69.1,18,0,4.74,0,0,,,,68.4,18.45,0,0.02
2022-05-12 22:30:00,39.9,0.2,618,72.5,17.8,0,4.17,0,0,-32.2,16.8,28.6,70.7,18.11,0,0.0125
2022-05-12 22:45:00,99.8,99.9,612,73.4,18.5,0,4.2,12.6,6.6,-10.1,18.3,15.9,71.6,17.84,0,0.0175
2022-05-12 23:00:00,99.8,99.9,609,74.4,18.8,0,4.12,16.3,9.1,,,,74,17.88,0,0.0175
2022-05-12 23:15:00,99.8,99.9,592,75.8,18.7,0,3.87,18.3,10.1,-10.7,18.2,16.6,74.4,17.97,0,0.015
2022-05-12 23:30:00,99.8,99.9,574,76.8,18.6,0,3.69,18.3,10.1,-10.6,18.1,16.2,74.9,17.97,0,0.01
2022-05-12 23:45:00,99.8,99.9,564,78.2,18.5,0,3.44,16.2,9.2,,,,75.8,17.97,0,0.01
2022-05-13 00:00:00,99.8,99.9,549,79.3,18.3,0,3.23,15.2,8.7,-10.1,17.9,14.9,76.3,17.88,0,0.0075
2022-05-13 00:15:00,99.8,99.9,537,80.6,18.2,0,3.01,11.6,6.3,-9.9,17.9,14.7,77.7,17.8,0,0.01
2022-05-13 00:30:00,99.8,99.9,530,81.4,18.2,0,2.88,8.6,4.8,,,,79,17.71,0,0.0075
2022-05-13 00:45:00,99.8,99.9,522,82.2,18.1,0,2.74,4.7,2.7,-8.9,17.7,13.5,80.5,17.67,0,0.0125
2022-05-13 01:00:00,99.8,99.9,511,82.9,18.2,0,2.65,4.1,2.7,-8.9,17.8,13.8,80.9,17.62,0,0.015
2022-05-13 01:15:00,99.8,99.9,511,83.1,18.3,0,2.64,6.4,3.1,,,,82.8,17.62,0,0.005
2022-05-13 01:30:00,99.8,99.9,507,84.2,18.3,0,2.46,6.4,3.1,-8.8,17.9,13.7,82.8,17.67,0,0.0075
2022-05-13 01:45:00,99.8,99.9,499,84.8,18.2,0,2.36,6.4,3.1,-8.7,17.8,13.3,83.8,17.67,0,0.0125
2022-05-13 02:00:00,99.8,99.9,495,85.6,18.2,0,2.23,6.4,3.1,,,,82.8,17.62,0,0.0075
2022-05-13 02:15:00,99.8,99.9,494,86.3,18.1,0,2.11,6.2,2.7,-8.4,17.7,12.7,83.8,17.58,0,0.0075
2022-05-13 02:30:00,99.8,99.9,489,87,18.2,0,2.01,2.1,0,-8.3,17.8,12.7,85.2,17.58,0,0.005
2022-05-13 02:45:00,99.8,99.9,485,87.4,18.1,0,1.94,4.2,0.1,,,,84.7,17.54,0,0.0125
2022-05-13 03:00:00,99.8,99.9,489,88.1,18.1,0,1.83,4.2,0,-7.8,17.7,11.8,85.7,17.54,0,0.0125
2022-05-13 03:15:00,99.8,99.9,484,88.5,18,0,1.76,4.6,0,-7.8,17.7,11.7,85.2,17.5,0,0.005
2022-05-13 03:30:00,99.8,99.9,481,89,18,0,1.68,6,0,,,,86.1,17.5,0,0.0075
2022-05-13 03:45:00,99.8,99.9,484,89.5,18.1,0,1.62,5.7,0,-7.3,17.8,11.7,87.6,17.54,0,0.0075
2022-05-13 04:00:00,99.8,99.9,475,89.8,18.8,270,1.64,15.6,6.7,52.2,24,62.3,94.2,18.22,257,0.3425
2022-05-13 04:15:00,99.8,99.9,452,86.5,20.1,268,2.34,37.1,16,,,,93.3,19,256,0.3425
2022-05-13 04:30:00,99.8,99.9,447,83.7,20.6,0,2.91,44.8,22,-11.3,20.1,20.9,87.6,19.62,0,0.025
2022-05-13 04:45:00,99.8,99.9,447,83.2,19.9,0,2.88,44.8,22.8,-10.8,19.4,19,84.4,19.76,0,0.0025
2022-05-13 05:00:00,99.8,99.9,445,84.8,19.2,0,2.5,44.8,22.8,,,,82.4,19.72,0,0.005
2022-05-13 05:15:00,99.8,99.9,443,85.7,18.9,0,2.31,36.2,21,-10.3,18.4,16.4,81.9,19.19,0,0.005
2022-05-13 05:30:00,99.8,99.9,449,86.4,18.6,0,2.16,27.9,14.4,-10,18.2,15.5,82.4,18.93,0,0.005
2022-05-13 05:45:00,99.8,99.9,484,86.9,18.5,0,2.07,23.9,11.5,,,,83.3,18.54,0,0.005
2022-05-13 06:00:00,99.8,99.9,576,87.3,18.4,0,1.99,20.6,9.5,-7.7,18,12.7,84.3,18.32,0,0.005
2022-05-13 06:15:00,40.1,91.2,632,86.2,17.5,0,2.05,3.2,0,-14.5,16.9,17.3,83.3,18.05,0,0.0075
2022-05-13 06:30:00,40.1,0.2,688,86.1,16.9,21,1.99,3.2,0,,,,82.8,17.75,17,0.0125
2022-05-13 06:45:00,40.1,0.2,756,86,17,35,2.02,3.2,0,0.7,16.7,23.1,84.3,17.32,29,0.0175
2022-05-13 07:00:00,40.1,0.2,826,83.6,18.2,38,2.54,3.2,0,60.1,20.6,73.6,84.7,17.37,34,0.055
2022-05-13 07:15:00,40.1,0.2,831,80.5,19.5,301,3.27,3.2,0,,,,87.6,18.5,284,0.1975
2022-05-13 07:30:00,34.1,0.2,861,77,20.2,71,4.01,3.2,0,7.9,19.7,51.7,86.6,19.1,290,0.0975
2022-05-13 07:45:00,0.1,0.2,881,75.4,21,359,4.5,3.2,0,97.4,22.7,122.9,87.3,19.92,337,0.2325
2022-05-13 08:00:00,0.1,0.2,889,70.1,22.3,130,5.9,3.2,0,,,,84.4,21.18,138,0.115
2022-05-13 08:15:00,0.1,0.2,895,71.8,22,156,5.46,3.2,0,41.8,21.7,89.9,78.2,21.56,144,0.0875
2022-05-13 08:30:00,0.1,0.2,897,70.4,22.2,438,5.8,3.2,0,46.4,22.2,105.2,78.2,21.95,110,0.1575
2022-05-13 08:45:00,0.1,0.2,863,69.6,23.5,482,6.42,4.6,2.2,,,,74.1,23.46,296,0.095
2022-05-13 09:00:00,0.1,0.2,687,68.8,24,539,6.78,11.8,6.7,136.5,24.6,171.4,73.2,23.93,218,0.215
2022-05-13 09:15:00,59.8,0.2,556,61.3,24,258,8.41,15.7,9.2,104.8,24.9,98.3,68,24.66,375,0.1425
2022-05-13 09:30:00,59.8,0.2,491,63.5,23.8,220,7.84,10.5,6.4,,,,70.4,24.78,258,0.095
2022-05-13 09:45:00,30,0.2,488,63.1,23.8,241,7.93,9.5,5.8,158.4,24.5,201.4,64.7,24.83,235,0.105
2022-05-13 10:00:00,59.8,0.2,470,60.5,23.7,395,8.44,17.4,10.2,197.5,25.4,240.8,64.7,25.26,207,0.1
2022-05-13 10:15:00,69.8,0.2,454,60.1,23.8,307,8.57,13.6,8.2,,,,60.7,25.31,256,0.0875
2022-05-13 10:30:00,69.8,0.2,452,58.7,24.1,305,9.02,14.4,8.4,174.4,27.6,146,63.3,25.04,272,0
2022-05-13 10:45:00,69.8,0.2,440,56.8,24.1,324,9.44,21.6,14.2,188,28.7,160.1,57.2,25.35,287,0
2022-05-13 11:00:00,69.8,0.2,434,54.5,24.7,201,10.29,20.6,12.4,,,,,,,
2022-05-13 11:15:00,69.8,0.2,426,55.6,24.9,186,10.15,24.5,14.5,211.5,30.2,183.3,,,,
2022-05-13 11:30:00,69.8,0.2,435,56.7,24.2,379,9.52,16.7,9.9,189.4,29,162.1,,,,
2022-05-13 11:45:00,69.8,0.2,434,57.6,24.9,387,9.69,28.6,16.9,,,,,,,
2022-05-13 12:00:00,69.8,0.2,414,60.8,25.4,424,9.22,28.6,16.9,262.3,32.7,237.1,,,,
2022-05-13 12:15:00,69.8,45.3,417,59.9,25.1,126,9.27,37.7,22,237.8,31.4,211,,,,
2022-05-13 12:30:00,69.8,44.2,430,61.4,24.7,240,8.73,33.8,20,,,,,,,
2022-05-13 12:45:00,69.8,0.2,426,57.4,24.3,356,9.42,42.1,22.5,238.1,31.5,212.5,,,,
2022-05-13 13:00:00,69.8,0.2,420,59.1,25.6,542,9.73,38.4,18.5,268.1,33.4,245.9,,,,
